Name	clean.A10-KW10_S233_ALL.fastq.gz_quant	clean.A11-KW11_S236_ALL.fastq.gz_quant	clean.A12-KW12_S239_ALL.fastq.gz_quant	clean.A1-KW1_S197_ALL.fastq.gz_quant	clean.A2-KW2_S201_ALL.fastq.gz_quant	clean.A3-KW3_S205_ALL.fastq.gz_quant	clean.A4-KW4_S209_ALL.fastq.gz_quant	clean.A5-KW5_S213_ALL.fastq.gz_quant	clean.A6-KW6_S217_ALL.fastq.gz_quant	clean.A7-KW7_S221_ALL.fastq.gz_quant	clean.A8-KW8_S225_ALL.fastq.gz_quant	clean.A9-KW9_S229_ALL.fastq.gz_quant	clean.B10-KW22_S234_ALL.fastq.gz_quant	clean.B11-KW23_S237_ALL.fastq.gz_quant	clean.B12-KW24_S240_ALL.fastq.gz_quant	clean.B1-KW13_S198_ALL.fastq.gz_quant	clean.B2-KW14_S202_ALL.fastq.gz_quant	clean.B3-KW15_S206_ALL.fastq.gz_quant	clean.B4-KW16_S210_ALL.fastq.gz_quant	clean.B5-KW17_S214_ALL.fastq.gz_quant	clean.B6-KW18_S218_ALL.fastq.gz_quant	clean.B7-KW19_S222_ALL.fastq.gz_quant	clean.B8-KW20_S226_ALL.fastq.gz_quant	clean.B9-KW21_S230_ALL.fastq.gz_quant	clean.C10-KW34_S235_ALL.fastq.gz_quant	clean.C11-KW35_S238_ALL.fastq.gz_quant	clean.C12-KW36_S241_ALL.fastq.gz_quant	clean.C1-KW25_S199_ALL.fastq.gz_quant	clean.C2-KW26_S203_ALL.fastq.gz_quant	clean.C3-KW27_S207_ALL.fastq.gz_quant	clean.C4-KW28_S211_ALL.fastq.gz_quant	clean.C5-KW29_S215_ALL.fastq.gz_quant	clean.C6-KW30_S219_ALL.fastq.gz_quant	clean.C7-KW31_S223_ALL.fastq.gz_quant	clean.C8-KW32_S227_ALL.fastq.gz_quant	clean.C9-KW33_S231_ALL.fastq.gz_quant	clean.D1-KW37_S200_ALL.fastq.gz_quant	clean.D2-KW38_S204_ALL.fastq.gz_quant	clean.D3-KW39_S208_ALL.fastq.gz_quant	clean.D4-KW40_S212_ALL.fastq.gz_quant	clean.D5-KW41_S216_ALL.fastq.gz_quant	clean.D6-KW42_S220_ALL.fastq.gz_quant	clean.D7-KW43_S224_ALL.fastq.gz_quant	clean.D8-KW44_S228_ALL.fastq.gz_quant	clean.D9-KW45_S232_ALL.fastq.gz_quant
GCKDGN103GH3R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig09029	23	0	100	25	7	32	30	16	9	1	0	32	4	21	11	111	6	9	0	27	16	15	0	9	0	1	13	26	14	0	5	36	3	27	1	21	29	4	0	1	37	0	6	7	12
GCKDGN102E0N23	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
isotig08749	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
isotig10955	28	1	10	19	4	3	31	0	4	4	0	1	3	3	0	29	2	2	2	16	18	15	0	7	0	9	0	37	2	0	1	16	3	21	0	18	32	10	3	0	8	0	0	13	12
isotig12424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig21339	2	2	2	0	5	7	0	0	1	11	0	11	5	0	0	0	0	0	1	0	1	26	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	10	1	1
isotig08978	1	1	2	2	1	4	1	0	2	0	1	1	4	1	0	1	0	5	3	0	2	1	0	0	0	1	2	1	3	7	1	3	1	0	2	1	1	0	0	8	2	0	1	1	1
isotig09280	3	4	4	4	5	4	2	1	4	1	2	7	6	3	1	1	3	1	5	3	1	0	21	7	7	6	6	5	3	14	1	2	5	3	2	4	4	7	8	3	1	3	8	4	1
isotig10397	3	0	6	13	54	2	0	9	23	6	3	18	6	3	35	9	0	3	7	13	10	0	0	4	1	8	1	5	1	1	0	1	2	0	8	26	9	6	0	1	33	0	43	13	3
GCKDGN103GMMZU	5	0	1	0	13	0	1	0	0	0	1	0	0	0	0	0	0	1	1	5	3	1	0	0	0	0	0	5	1	0	0	0	0	0	0	0	3	3	0	0	0	1	0	3	2
isotig11842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig18848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
isotig12041	37	26	56	79	85	22	57.066	56	2	0	0	61	10.999	9	0	34.031	1	0	12	99	32.101	0	1	13	0	9	11	14	5.018	0	6	19	4	1	21	45	18	30	1	29	88	2	49	47.066	18
isotig13838	284	39	149	280	55	53	128	29	77	121	0	39	33	8	0	80	5	12	28	100	29	31	0	75	23	25	27	164	35	2	5	117	99	335	26	53	134	29	8	10	58	18	171	136	58
isotig12802	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0.98	2	0	0	1	0	0.999	0	0	0	2	0	0	0	0	0	1	0	0	0	3	0	0	0	3	0.997
isotig08187	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig08691	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
isotig25377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig04394	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
isotig10209	0	13	0	0	1	0	1	0	0	0	0	0	2	2	0	1	0	0	0	0	5	0	0	0	0	0	0	2	1	0	0	1	5	0	0	3	2	1	0	1	0	0	0	0	0
isotig12711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig19443	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN101BNSIR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig11709	2	0	1	3	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	3	1	1	0	0	0	1	0	1	0	0	0	2	0	1	0	0	1	5	1	1	1	1	1	0	1
GCKDGN102C92JY	4	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	5	6	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	0	4	0	0	0	0	0
isotig24071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig12703	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	5
isotig23071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig09494	1	0	0	0	0	0	9	0	20	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	1	0	5	0	0	0	0	0	3	6	0	0	3	1
isotig08674	74	32	20	54	12	12	12	11	20	0	0	0	2	0	1	5	0	0	8	27	10	0	0	0	2	8	11	21	5	4	0	20	0	37	1	12	26	5	4	0	13	0	21	19	22
isotig09277	18	0	0	2	1	6	0	0	0	1	0	8	1	0	0	0	0	0	0	5	3	4	0	0	0	2	0	1	0	2	0	3	5	0	0	0	0	0	1	0	0	0	0	12	4
isotig24795	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
isotig21015	12	16	0	11	1	9	2	17	10	0	0	0	5	1	2	8	0	0	1	16	26	20	0	10	3	18	0	8	0	1	0	0	3	0	6	4	21	15	0	15	11	0	1	10	13
isotig08357	82	60	45	135	48	56	40	51	18	0	1	17	9	5	17	27	2	0	26	77	127	82	2	4	10	16	1	132	6	2	9	30	27	118	45	6	127	3	6	7	29	9	116	61	57
isotig13005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig04923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
isotig08989	47	11	13	63	17	7	63	9	25	1	0	0	6	2	0	6	2	1	0	33	46	15	0	26	9	12	0	47	7	3	4	11	19	37	35	13	31	10	6	7	4	0	51	24	28
GCKDGN101BW595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
isotig25375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig12745	0	0	9	3	10	1	8	0	0	1	3	14	0	2	0	3	2	0	0	8	1	0	0	7	3	1	0	4	7	0	1	9	15	11	18	4	6	1	0	1	3	0	9	8	2
isotig13103	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig14206	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig18627	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1.321	0	0	0	0	0	3	0	1.001	1	0	3	2	0	0	0	0	0.993	0	0	0	0	4	0	1.557	0
isotig10990	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig24023	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN103G8QSB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig12516	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	3	0
isotig09576	6	0	0	0	0	6	0	0	0	0	10	10	0	0	0	7	0	0	0	0	17	0	0	0	0	0	0	2	2	0	0	3	0	0	0	0	7	0	0	0	0	0	0	6	0
isotig27323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0
isotig11144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
isotig23840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
isotig13679	16	7	14	4	0	3	24	0	13	0	0	1	2	0	16	2	0	0	0	3	20	14	0	0	5	10	0	28	8	0	0	6	11	11	14	2	2	3	1	6	3	0	0	9	7
GCKDGN103HH7VJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
isotig13655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN101A5KEV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig10784	35	1	23	4	6	3	16	0	21	54	0	2	0	2	0	6	0	0	0	23	17	0	0	0	3	8	0	15	9	0	1	14	3	6	0	3	20	13	0	0	18	0	0	9	7
isotig05794	28	0	21	42	15	14	19	48	78	0	0	6	1	0	0	20	2	0	12	23	33	20	0	4	0	13	0	40	6	1	3	17	16	50	20	7	32	9	0	2	11	0	13	22	17
isotig16330	5	1	0	1	0	1	3	17	0	9	0	0	1	0	0	3	0	0	0	10	10	3	1	0	2	2	2	8	1	0	1	0	0	0	1	1	3	1	0	0	5	2	1	2	5
isotig14945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
isotig00561	0	1	0	1	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
isotig10449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig24844	17	0	11	10	6	146	36	21	0	0	21	51	84	0	0	11	8	2	0	7	8	154	1	36	2	42	0	6	14	0	1	16	2	27	17	5	9	3	1	0	16	1	118	18	3
isotig09838	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
isotig11661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig09336	56.729	1	75	35.253	1	171.287	33.346	6	2	5	0	122.953	161	1	0	2.067	1	1	4	11.087	9	173	0	13	1	46.598	0	62.232	35.85	0	0	17.35	19	95.704	0	6.055	8.115	0	0	1.055	27.246	3	19	10.063	4.036
isotig13306	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
isotig10064	12	34	14	8	12	4	18	0	63	0	0	1	2	1	12	11	7	0	3	5	24	7	0	3	3	7	0	20	0	0	4	0	5	0	0	0	6	2	0	2	0	5	0	2	1
isotig11020	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig19621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
isotig15805	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig32952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
isotig05039	1	0	0	2	5	0	2	3	2	0	0	1	7	0	0	1	4	1	0	2	6	0	1	0	1	1	0	3	1	3	0	6	0	0	1	1	0	1	3	3	0	0	4	1	0
isotig08051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
isotig28826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig09623	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
isotig13843	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig08150	24	33	13	24	1	4	14	10	15	0	10	12	2	1	3	23	0	0	0	15	10	19	0	1	9	6	5	21	3	3	0	5	0	10	0	10	10	10	0	2	5	0	5	5	11
isotig09604	4	19	0	12	8	8	5	9	49	0	0	6	1	2	0	8	1	1	0	6	18	15	0	6	1	3	7	35	8	0	2	24	13	1	0	8	16	4	0	0	13	1	0	3	2
isotig18076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig10662	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
isotig11794	20	18	1	6	7	4	16	34	23	0	0	3	7	1	1	10	1	0	4	11	16	31	1	4	0	8	10	14	2	0	1	8	17	5	4	2	14	8	2	2	8	5	0	11	12
isotig18684	5	1	21	6	10	0	8	6	1	0	0	18	1	0	0	7	3	0	2	15	8	8	0	0	0	7	2	15	3	4	1	1	3	9	16	8	10	9	0	4	5	6	6	4	3
isotig26530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN101B7XSZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig10476	56	81	4	38	22	27	138	95	0	1	1	0	8	13	0	26	4	9	1	64	287	73	0	0	9	8	0	106	0	6	9	32	36	119	0	0	136	20	0	2	5	1	1	30	32
isotig19602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig13713	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
isotig10625	36	33	22	18	0	0	23	1	7	0	0	0	5	0	0	9	2	0	0	23	4	15	3	0	2	3	0	16	1	0	0	13	5	34	1	4	29	10	1	0	7	1	1	7	13
isotig10112	92	22	72	45	29	18	48	15	9	3	28	11	13	7	0	18	9	0	20	37	102	58	0	21	19	36	14	45	17	3	14	28	44	48	54	18	39	17	6	35	15	1	82	47	53
isotig30822	1.009	12	1	0	0	29.987	0	0	1	0	0	12.071	9.689	0	0	0	4	0	3	3	1	0	0	0	0.96	4.986	0	2.719	0	0	0	1	0	0	1	2.974	0	0	3	0	5.952	7	12	1	0
isotig00354	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.791	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig14239	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
isotig23358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
GCKDGN103F77QE	7	0	1	4	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	2	1
isotig10417	2	0	7	4	4	2	4	0	5	0	0	0	0	0	0	0	0	1	1	1	1	3	0	0	0	0	1	0	2	0	2	4	0	11	2	0	1	0	0	0	1	0	0	3	3
isotig05854	1	1	1	1	0	0	0	0	0	0	2	0	1	0	0	3	0	0	0	2	1	0	0	0	0	3	1	3	0	0	0	1	0	2	0	1	1	0	1	1	0	0	0	3	0
GCKDGN103G6MC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig16522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig17460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
GCKDGN102EN375	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig14302	4	1	0	0	0	3	0	2	0	1	2	0	0	4	0	1	1	3	1	1	0	0	0	1	0	0	0	0	0	5	2	4	0	3	4	1	0	1	3	1	3	2	0	1	0
isotig18221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig08693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig08182	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig10247	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
isotig10856	5	4	8	7	11	3	4	6	1	6	6	6	2	4	0	8	1	4	3	2	2	1	4	6	3	8	5	6	7	7	6	6	2	5	8	1	2	5	10	3	2	1	5	6	3
isotig02021	1.24	11.997	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	1.876	0	0	0	1	4	0	10	5	1	0	0	1	0	0	0	0	0	0
isotig13864	6	0	0	12	0	2	6	0	46	0	0	1	0	6	0	7	0	0	0	8	5	0	0	0	5	1	0	6	0	0	0	1	4	4	9	1	17	5	0	0	5	0	0	0	2
isotig13770	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
isotig21139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
isotig14179	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
isotig10188	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0
isotig09172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig09821	21	23	39	20	3	0	22	0	0	0	0	0	11	2	0	7	3	0	0	12	15	6	0	1	0	22	0	18	2	0	1	5	27	69	5	7	14	6	0	1	8	0	22	25	5
isotig12142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig13175	0	0	1	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	4	4	0	0	0	0	0	0	24	0	0	0	2	0	0	4	0	4	6	0	0	0	0	0	4	3
isotig22807	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102DJZTQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0
isotig09915	3	24	5	0	0	0	2	18	0	0	0	0	0	0	17	0	0	0	0	8	1	0	0	1	1	9	1	14	5	0	0	1	4	1	2	5	6	0	0	2	2	4	0	1	5
isotig01924	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
isotig11048	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0
isotig12282	0	0	0	1	13	0	3	1	0	0	0	0	1	0	0	4	0	0	0	1	0	10	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
isotig08197	38	26	38	23	35	15	27	10	43	0	0	28	4	1	1	28	4	0	0	46	24	19	0	13	5	13	0	63	6	0	8	26	5	24	22	13	31	22	4	13	31	0	24	32	23
isotig10672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig19067	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
isotig11888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig12118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig24686	0	0	0	1	0	2.996	1	0	0	0	0	4	0	0	0	2	0	2	0	0	1	1	0	1	0	0.991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
isotig09010	104	61	82	44	40	17	63	14	83	1	3	9	6	6	0	11	10	0	13	53	11	12	0	2	5	27	28	59	22	1	7	46	42	64	22	26	21	11	5	9	48	4	26	37	20
isotig12398	5	0	0	4	0	0	5	2	0	0	0	0	0	0	0	2	0	0	0	1	4	0	0	0	0	0	2	8	0	0	0	0	1	2	8	0	4	1	2	2	0	0	0	1	0
