"","gene","colors"
"806","Pastreoides08451","turquoise"
"807","Pastreoides08452","turquoise"
"808","Pastreoides08455","turquoise"
"809","Pastreoides09012","turquoise"
"810","Pastreoides03482","blue"
"811","Pastreoides42775","turquoise"
"812","Pastreoides00684","blue"
"813","Pastreoides33616","turquoise"
"814","Pastreoides33611","turquoise"
"815","Pastreoides07307","turquoise"
"816","Pastreoides44395","grey"
"817","Pastreoides09417","yellow"
"818","Pastreoides09411","turquoise"
"819","Pastreoides17397","turquoise"
"820","Pastreoides41702","turquoise"
"821","Pastreoides20686","turquoise"
"822","Pastreoides20681","turquoise"
"823","Pastreoides40046","turquoise"
"824","Pastreoides40049","grey"
"825","Pastreoides39280","turquoise"
"826","Pastreoides27162","grey"
"827","Pastreoides30360","turquoise"
"828","Pastreoides31280","turquoise"
"829","Pastreoides20301","blue"
"830","Pastreoides20307","grey"
"831","Pastreoides23648","turquoise"
"832","Pastreoides48053","turquoise"
"833","Pastreoides10963","turquoise"
"834","Pastreoides45829","turquoise"
"835","Pastreoides15420","turquoise"
"836","Pastreoides27943","turquoise"
"837","Pastreoides27945","turquoise"
"838","Pastreoides44423","turquoise"
"839","Pastreoides15397","blue"
"840","Pastreoides26530","turquoise"
"841","Pastreoides49019","turquoise"
"842","Pastreoides49014","turquoise"
"843","Pastreoides22890","brown"
"844","Pastreoides22899","turquoise"
"845","Pastreoides24007","turquoise"
"846","Pastreoides24003","turquoise"
"847","Pastreoides04978","turquoise"
"848","Pastreoides48869","blue"
"849","Pastreoides48860","blue"
"850","Pastreoides11892","blue"
"851","Pastreoides11891","grey"
"852","Pastreoides01476","turquoise"
"853","Pastreoides01478","turquoise"
"854","Pastreoides34056","blue"
"855","Pastreoides09253","turquoise"
"856","Pastreoides09254","turquoise"
"857","Pastreoides03201","turquoise"
"858","Pastreoides17808","brown"
"859","Pastreoides17803","turquoise"
"860","Pastreoides04979","grey"
"861","Pastreoides00423","grey"
"862","Pastreoides36246","blue"
"863","Pastreoides36241","blue"
"864","Pastreoides11076","turquoise"
"865","Pastreoides05333","turquoise"
"866","Pastreoides27663","turquoise"
"867","Pastreoides53450","blue"
"868","Pastreoides27665","turquoise"
"869","Pastreoides27667","turquoise"
"870","Pastreoides07569","brown"
"871","Pastreoides58481","blue"
"872","Pastreoides07564","turquoise"
"873","Pastreoides23730","blue"
"874","Pastreoides15449","grey"
"875","Pastreoides28474","turquoise"
"876","Pastreoides06585","turquoise"
"877","Pastreoides58537","turquoise"
"878","Pastreoides06775","turquoise"
"879","Pastreoides13233","turquoise"
"880","Pastreoides08649","turquoise"
"881","Pastreoides05239","brown"
"882","Pastreoides05237","turquoise"
"883","Pastreoides03690","turquoise"
"884","Pastreoides03696","turquoise"
"885","Pastreoides01929","blue"
"886","Pastreoides01928","blue"
"887","Pastreoides01691","turquoise"
"888","Pastreoides01693","turquoise"
"889","Pastreoides47710","turquoise"
"890","Pastreoides00345","turquoise"
"891","Pastreoides00340","blue"
"892","Pastreoides35492","turquoise"
"893","Pastreoides14838","grey"
"894","Pastreoides62406","turquoise"
"895","Pastreoides37386","turquoise"
"896","Pastreoides32159","brown"
"897","Pastreoides37382","turquoise"
"898","Pastreoides32152","yellow"
"899","Pastreoides02274","blue"
"900","Pastreoides37652","turquoise"
"901","Pastreoides21178","blue"
"902","Pastreoides13202","turquoise"
"903","Pastreoides39121","turquoise"
"904","Pastreoides39122","turquoise"
"905","Pastreoides38834","brown"
"906","Pastreoides31710","turquoise"
"907","Pastreoides21175","turquoise"
"908","Pastreoides24319","turquoise"
"909","Pastreoides30440","turquoise"
"910","Pastreoides30441","blue"
"911","Pastreoides43987","blue"
"912","Pastreoides33055","turquoise"
"913","Pastreoides32969","turquoise"
"914","Pastreoides32963","grey"
"915","Pastreoides32964","blue"
"916","Pastreoides32967","turquoise"
"917","Pastreoides27460","turquoise"
"918","Pastreoides27467","turquoise"
"919","Pastreoides27464","turquoise"
"920","Pastreoides27468","turquoise"
"921","Pastreoides61086","turquoise"
"922","Pastreoides23840","brown"
"923","Pastreoides23841","turquoise"
"924","Pastreoides02359","grey"
"925","Pastreoides20113","turquoise"
"926","Pastreoides20110","turquoise"
"927","Pastreoides20115","turquoise"
"928","Pastreoides20119","brown"
"929","Pastreoides05882","yellow"
"930","Pastreoides09345","blue"
"931","Pastreoides21994","brown"
"932","Pastreoides41420","brown"
"933","Pastreoides44142","turquoise"
"934","Pastreoides09341","turquoise"
"935","Pastreoides48243","turquoise"
"936","Pastreoides11502","grey"
"937","Pastreoides01175","turquoise"
"938","Pastreoides55444","turquoise"
"939","Pastreoides18621","turquoise"
"940","Pastreoides18624","turquoise"
"941","Pastreoides54234","turquoise"
"942","Pastreoides57518","grey"
"943","Pastreoides54310","turquoise"
"944","Pastreoides39826","turquoise"
"945","Pastreoides57154","turquoise"
"946","Pastreoides23699","turquoise"
"947","Pastreoides52257","blue"
"948","Pastreoides28109","blue"
"949","Pastreoides28106","turquoise"
"950","Pastreoides19996","turquoise"
"951","Pastreoides19991","turquoise"
"952","Pastreoides19868","turquoise"
"953","Pastreoides08330","turquoise"
"954","Pastreoides08338","yellow"
"955","Pastreoides51697","turquoise"
"956","Pastreoides05449","blue"
"957","Pastreoides21232","turquoise"
"958","Pastreoides56204","turquoise"
"959","Pastreoides56205","brown"
"960","Pastreoides38349","turquoise"
"961","Pastreoides38348","turquoise"
"962","Pastreoides63940","blue"
"963","Pastreoides28353","turquoise"
"964","Pastreoides16274","yellow"
"965","Pastreoides62461","blue"
"966","Pastreoides37417","turquoise"
"967","Pastreoides37412","yellow"
"968","Pastreoides37411","turquoise"
"969","Pastreoides33561","turquoise"
"970","Pastreoides20515","turquoise"
"971","Pastreoides34519","turquoise"
"972","Pastreoides38401","turquoise"
"973","Pastreoides34872","turquoise"
"974","Pastreoides34875","turquoise"
"975","Pastreoides03997","grey"
"976","Pastreoides63735","turquoise"
"977","Pastreoides55164","grey"
"978","Pastreoides18543","grey"
"979","Pastreoides18540","turquoise"
"980","Pastreoides41297","blue"
"981","Pastreoides14256","turquoise"
"982","Pastreoides14259","turquoise"
"983","Pastreoides14258","turquoise"
"984","Pastreoides53642","turquoise"
"985","Pastreoides08007","turquoise"
"986","Pastreoides62923","blue"
"987","Pastreoides35100","turquoise"
"988","Pastreoides35101","turquoise"
"989","Pastreoides35108","turquoise"
"990","Pastreoides20424","turquoise"
"991","Pastreoides09818","turquoise"
"992","Pastreoides02849","turquoise"
"993","Pastreoides02848","turquoise"
"994","Pastreoides00995","turquoise"
"995","Pastreoides00996","blue"
"996","Pastreoides00993","turquoise"
"997","Pastreoides12605","turquoise"
"998","Pastreoides30055","blue"
"999","Pastreoides46721","blue"
"1000","Pastreoides30058","turquoise"
"1001","Pastreoides03716","turquoise"
"1002","Pastreoides16714","turquoise"
"1003","Pastreoides31900","turquoise"
"1004","Pastreoides31906","turquoise"
"1005","Pastreoides31907","turquoise"
"1006","Pastreoides24902","blue"
"1007","Pastreoides26194","turquoise"
"1008","Pastreoides26196","turquoise"
"1009","Pastreoides01715","turquoise"
"1010","Pastreoides01716","turquoise"
"1011","Pastreoides01712","turquoise"
"1012","Pastreoides29381","blue"
"1013","Pastreoides05004","turquoise"
"1014","Pastreoides05000","brown"
"1015","Pastreoides05001","turquoise"
"1016","Pastreoides43623","turquoise"
"1017","Pastreoides43620","turquoise"
"1018","Pastreoides43626","turquoise"
"1019","Pastreoides43629","turquoise"
"1020","Pastreoides47907","blue"
"1021","Pastreoides47904","turquoise"
"1022","Pastreoides27248","turquoise"
"1023","Pastreoides45509","turquoise"
"1024","Pastreoides32344","turquoise"
"1025","Pastreoides04876","turquoise"
"1026","Pastreoides04875","turquoise"
"1027","Pastreoides54857","turquoise"
"1028","Pastreoides22992","turquoise"
"1029","Pastreoides49502","turquoise"
"1030","Pastreoides24299","turquoise"
"1031","Pastreoides24296","turquoise"
"1032","Pastreoides24297","grey"
"1033","Pastreoides55427","grey"
"1034","Pastreoides15837","turquoise"
"1035","Pastreoides12003","brown"
"1036","Pastreoides46398","turquoise"
"1037","Pastreoides37141","blue"
"1038","Pastreoides32316","turquoise"
"1039","Pastreoides64038","turquoise"
"1040","Pastreoides14227","turquoise"
"1041","Pastreoides11003","turquoise"
"1042","Pastreoides11200","turquoise"
"1043","Pastreoides51796","turquoise"
"1044","Pastreoides23553","turquoise"
"1045","Pastreoides19032","turquoise"
"1046","Pastreoides19038","turquoise"
"1047","Pastreoides23559","turquoise"
"1048","Pastreoides30529","turquoise"
"1049","Pastreoides29427","turquoise"
"1050","Pastreoides30526","blue"
"1051","Pastreoides51798","turquoise"
"1052","Pastreoides27057","blue"
"1053","Pastreoides19788","turquoise"
"1054","Pastreoides27055","turquoise"
"1055","Pastreoides19787","blue"
"1056","Pastreoides63637","turquoise"
"1057","Pastreoides22612","turquoise"
"1058","Pastreoides56277","turquoise"
"1059","Pastreoides06124","blue"
"1060","Pastreoides22385","turquoise"
"1061","Pastreoides41169","turquoise"
"1062","Pastreoides64364","blue"
"1063","Pastreoides35226","blue"
"1064","Pastreoides35221","yellow"
"1065","Pastreoides35220","turquoise"
"1066","Pastreoides35228","turquoise"
"1067","Pastreoides33695","turquoise"
"1068","Pastreoides33698","grey"
"1069","Pastreoides07653","turquoise"
"1070","Pastreoides12466","turquoise"
"1071","Pastreoides56900","turquoise"
"1072","Pastreoides56909","grey"
"1073","Pastreoides29624","turquoise"
"1074","Pastreoides09760","turquoise"
"1075","Pastreoides09765","blue"
"1076","Pastreoides01555","grey"
"1077","Pastreoides01552","turquoise"
"1078","Pastreoides33339","turquoise"
"1079","Pastreoides50730","turquoise"
"1080","Pastreoides10476","turquoise"
"1081","Pastreoides30676","turquoise"
"1082","Pastreoides30675","turquoise"
"1083","Pastreoides30674","turquoise"
"1084","Pastreoides30673","turquoise"
"1085","Pastreoides30672","turquoise"
"1086","Pastreoides41317","grey"
"1087","Pastreoides44932","grey"
"1088","Pastreoides38405","turquoise"
"1089","Pastreoides38406","turquoise"
"1090","Pastreoides50521","turquoise"
"1091","Pastreoides50522","turquoise"
"1092","Pastreoides58710","turquoise"
"1093","Pastreoides02630","yellow"
"1094","Pastreoides31201","brown"
"1095","Pastreoides31204","turquoise"
"1096","Pastreoides31207","turquoise"
"1097","Pastreoides20380","turquoise"
"1098","Pastreoides19587","turquoise"
"1099","Pastreoides21351","turquoise"
"1100","Pastreoides25095","grey"
"1101","Pastreoides25094","blue"
"1102","Pastreoides25097","blue"
"1103","Pastreoides47001","turquoise"
"1104","Pastreoides19390","turquoise"
"1105","Pastreoides26018","turquoise"
"1106","Pastreoides26019","turquoise"
"1107","Pastreoides26438","turquoise"
"1108","Pastreoides07438","turquoise"
"1109","Pastreoides23149","turquoise"
"1110","Pastreoides23148","turquoise"
"1111","Pastreoides23147","turquoise"
"1112","Pastreoides23141","blue"
"1113","Pastreoides34723","turquoise"
"1114","Pastreoides23142","brown"
"1115","Pastreoides39418","turquoise"
"1116","Pastreoides39414","blue"
"1117","Pastreoides39417","yellow"
"1118","Pastreoides09841","turquoise"
"1119","Pastreoides34726","turquoise"
"1120","Pastreoides34728","turquoise"
"1121","Pastreoides28401","turquoise"
"1122","Pastreoides28400","turquoise"
"1123","Pastreoides25846","turquoise"
"1124","Pastreoides06447","turquoise"
"1125","Pastreoides48571","blue"
"1126","Pastreoides48574","turquoise"
"1127","Pastreoides11818","turquoise"
"1128","Pastreoides11816","turquoise"
"1129","Pastreoides25716","brown"
"1130","Pastreoides57294","turquoise"
"1131","Pastreoides57295","blue"
"1132","Pastreoides23859","yellow"
"1133","Pastreoides31506","turquoise"
"1134","Pastreoides30364","blue"
"1135","Pastreoides03308","turquoise"
"1136","Pastreoides51925","grey"
"1137","Pastreoides03305","turquoise"
"1138","Pastreoides60448","blue"
"1139","Pastreoides11011","turquoise"
"1140","Pastreoides15669","turquoise"
"1141","Pastreoides40209","turquoise"
"1142","Pastreoides61318","turquoise"
"1143","Pastreoides13504","turquoise"
"1144","Pastreoides13508","turquoise"
"1145","Pastreoides07870","blue"
"1146","Pastreoides07877","turquoise"
"1147","Pastreoides07875","blue"
"1148","Pastreoides14047","turquoise"
"1149","Pastreoides12673","turquoise"
"1150","Pastreoides10743","turquoise"
"1151","Pastreoides30415","grey"
"1152","Pastreoides18247","turquoise"
"1153","Pastreoides18241","turquoise"
"1154","Pastreoides03220","turquoise"
"1155","Pastreoides63405","turquoise"
"1156","Pastreoides36943","blue"
"1157","Pastreoides36940","turquoise"
"1158","Pastreoides27519","turquoise"
"1159","Pastreoides52761","turquoise"
"1160","Pastreoides52765","blue"
"1161","Pastreoides52764","turquoise"
"1162","Pastreoides53456","turquoise"
"1163","Pastreoides16371","brown"
"1164","Pastreoides55663","turquoise"
"1165","Pastreoides52491","turquoise"
"1166","Pastreoides52490","turquoise"
"1167","Pastreoides07540","turquoise"
"1168","Pastreoides35410","brown"
"1169","Pastreoides07544","grey"
"1170","Pastreoides02765","turquoise"
"1171","Pastreoides02761","turquoise"
"1172","Pastreoides09519","turquoise"
"1173","Pastreoides37300","turquoise"
"1174","Pastreoides17298","turquoise"
"1175","Pastreoides04645","turquoise"
"1176","Pastreoides04644","turquoise"
"1177","Pastreoides04641","turquoise"
"1178","Pastreoides04640","blue"
"1179","Pastreoides04642","turquoise"
"1180","Pastreoides08917","turquoise"
"1181","Pastreoides40946","brown"
"1182","Pastreoides59141","blue"
"1183","Pastreoides39658","blue"
"1184","Pastreoides34452","turquoise"
"1185","Pastreoides00007","yellow"
"1186","Pastreoides36165","turquoise"
"1187","Pastreoides36167","turquoise"
"1188","Pastreoides36160","turquoise"
"1189","Pastreoides31790","turquoise"
"1190","Pastreoides05519","brown"
"1191","Pastreoides05514","turquoise"
"1192","Pastreoides63518","turquoise"
"1193","Pastreoides61137","turquoise"
"1194","Pastreoides55968","turquoise"
"1195","Pastreoides61131","brown"
"1196","Pastreoides27753","turquoise"
"1197","Pastreoides35925","blue"
"1198","Pastreoides00850","turquoise"
"1199","Pastreoides55965","grey"
"1200","Pastreoides37331","turquoise"
"1201","Pastreoides37330","turquoise"
"1202","Pastreoides10802","turquoise"
"1203","Pastreoides37334","turquoise"
"1204","Pastreoides23724","brown"
"1205","Pastreoides26931","turquoise"
"1206","Pastreoides03007","turquoise"
"1207","Pastreoides03003","turquoise"
"1208","Pastreoides03000","turquoise"
"1209","Pastreoides03001","turquoise"
"1210","Pastreoides43855","yellow"
"1211","Pastreoides03008","blue"
"1212","Pastreoides43857","turquoise"
"1213","Pastreoides55949","turquoise"
"1214","Pastreoides17327","turquoise"
"1215","Pastreoides45908","grey"
"1216","Pastreoides10331","blue"
"1217","Pastreoides47216","turquoise"
"1218","Pastreoides47214","yellow"
"1219","Pastreoides47211","blue"
"1220","Pastreoides57059","turquoise"
"1221","Pastreoides22137","turquoise"
"1222","Pastreoides22132","turquoise"
"1223","Pastreoides60221","turquoise"
"1224","Pastreoides21313","blue"
"1225","Pastreoides21310","turquoise"
"1226","Pastreoides10230","turquoise"
"1227","Pastreoides10236","brown"
"1228","Pastreoides10239","grey"
"1229","Pastreoides23260","turquoise"
"1230","Pastreoides49746","turquoise"
"1231","Pastreoides61570","turquoise"
"1232","Pastreoides61579","turquoise"
"1233","Pastreoides19005","turquoise"
"1234","Pastreoides33484","grey"
"1235","Pastreoides12051","turquoise"
"1236","Pastreoides23523","turquoise"
"1237","Pastreoides12056","blue"
"1238","Pastreoides62174","blue"
"1239","Pastreoides56287","turquoise"
"1240","Pastreoides51881","brown"
"1241","Pastreoides09066","brown"
"1242","Pastreoides39669","blue"
"1243","Pastreoides21244","turquoise"
"1244","Pastreoides21248","turquoise"
"1245","Pastreoides57733","turquoise"
"1246","Pastreoides39663","blue"
"1247","Pastreoides08660","turquoise"
"1248","Pastreoides34448","turquoise"
"1249","Pastreoides08854","grey"
"1250","Pastreoides20269","turquoise"
"1251","Pastreoides33488","blue"
"1252","Pastreoides19416","turquoise"
"1253","Pastreoides49092","brown"
"1254","Pastreoides01876","blue"
"1255","Pastreoides41475","turquoise"
"1256","Pastreoides41474","turquoise"
"1257","Pastreoides41473","yellow"
"1258","Pastreoides41472","brown"
"1259","Pastreoides04029","blue"
"1260","Pastreoides04024","turquoise"
"1261","Pastreoides36170","turquoise"
"1262","Pastreoides50917","turquoise"
"1263","Pastreoides17701","turquoise"
"1264","Pastreoides36174","turquoise"
